MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-12-09 6:30,2,2,2019-12-10 6:30,0,100.00 ,2019-12-11 6:30,0,100.00 
2019-12-09 7:00,1,2,2019-12-10 7:00,1,99.69 ,2019-12-11 7:00,0,99.01 
2019-12-09 7:00,2,2,2019-12-10 7:00,0,100.00 ,2019-12-11 7:00,0,100.00 
2019-12-09 7:00,1,3,2019-12-10 7:00,0,100.00 ,2019-12-11 7:00,1,100.00 
2019-12-09 8:00,1,3,2019-12-10 8:00,0,100.00 ,2019-12-11 8:00,1,100.00 
2019-12-09 9:30,1,2,2019-12-10 9:30,1,99.74 ,2019-12-11 9:30,0,99.00 
2019-12-09 9:30,1,3,2019-12-10 9:30,0,100.00 ,2019-12-11 9:30,1,100.00 
2019-12-09 10:30,1,2,2019-12-10 10:30,1,60.78 ,2019-12-11 10:30,0,98.96 
2019-12-09 10:30,1,3,2019-12-10 10:30,0,100.00 ,2019-12-11 10:30,1,100.00 
2019-12-09 11:00,2,2,2019-12-10 11:00,0,100.00 ,2019-12-11 11:00,0,100.00 
2019-12-09 11:30,2,2,2019-12-10 11:30,0,100.00 ,2019-12-11 11:30,0,100.00 
2019-12-09 12:00,2,2,2019-12-10 12:00,0,100.00 ,2019-12-11 12:00,0,100.00 
2019-12-09 12:00,1,3,2019-12-10 12:00,0,100.00 ,2019-12-11 12:00,1,100.00 
2019-12-09 12:00,2,3,2019-12-10 12:00,0,66.39 ,2019-12-11 12:00,0,100.00 
2019-12-09 12:30,1,2,2019-12-10 12:30,1,84.04 ,2019-12-11 12:30,0,98.98 
2019-12-09 12:30,1,3,2019-12-10 12:30,0,100.00 ,2019-12-11 12:30,1,100.00 
2019-12-09 13:00,1,2,2019-12-10 13:00,1,80.86 ,2019-12-11 13:00,0,98.98 
2019-12-09 13:00,1,3,2019-12-10 13:00,0,100.00 ,2019-12-11 13:00,1,100.00 
2019-12-09 13:30,1,2,2019-12-10 13:30,1,88.07 ,2019-12-11 13:30,0,98.98 
2019-12-09 13:30,1,3,2019-12-10 13:30,0,100.00 ,2019-12-11 13:30,1,100.00 
2019-12-09 14:00,1,2,2019-12-10 14:00,1,90.02 ,2019-12-11 14:00,0,98.98 
2019-12-09 16:00,2,2,2019-12-10 16:00,0,100.00 ,2019-12-11 16:00,0,100.00 
2019-12-10 1:00,2,3,2019-12-11 1:00,1,99.33 ,2019-12-12 1:00,0,100.00 
2019-12-10 4:00,2,2,2019-12-11 4:00,0,100.00 ,2019-12-12 4:00,0,100.00 
2019-12-10 4:30,2,2,2019-12-11 4:30,0,100.00 ,2019-12-12 4:30,0,100.00 
2019-12-10 5:00,2,2,2019-12-11 5:00,0,100.00 ,2019-12-12 5:00,0,100.00 
2019-12-10 5:30,1,2,2019-12-11 5:30,1,100.00 ,2019-12-12 5:30,0,98.93 
2019-12-10 6:00,1,2,2019-12-11 6:00,1,99.08 ,2019-12-12 6:00,0,98.90 
2019-12-10 6:00,2,2,2019-12-11 6:00,0,100.00 ,2019-12-12 6:00,0,100.00 
2019-12-10 6:00,1,3,2019-12-11 6:00,0,100.00 ,2019-12-12 6:00,1,100.00 
2019-12-10 6:30,1,2,2019-12-11 6:30,1,99.58 ,2019-12-12 6:30,0,98.90 
2019-12-10 6:30,1,3,2019-12-11 6:30,0,100.00 ,2019-12-12 6:30,1,100.00 
2019-12-10 7:00,2,2,2019-12-11 7:00,0,100.00 ,2019-12-12 7:00,0,100.00 
2019-12-10 7:00,1,3,2019-12-11 7:00,0,100.00 ,2019-12-12 7:00,1,100.00 
2019-12-10 7:30,1,2,2019-12-11 7:30,1,100.00 ,2019-12-12 7:30,0,98.92 
2019-12-10 7:30,1,3,2019-12-11 7:30,0,100.00 ,2019-12-12 7:30,1,100.00 
2019-12-10 8:00,1,2,2019-12-11 8:00,1,100.00 ,2019-12-12 8:00,0,98.92 
2019-12-10 8:00,2,2,2019-12-11 8:00,0,100.00 ,2019-12-12 8:00,0,100.00 
2019-12-10 8:00,1,3,2019-12-11 8:00,0,100.00 ,2019-12-12 8:00,1,100.00 
2019-12-10 8:30,2,2,2019-12-11 8:30,0,100.00 ,2019-12-12 8:30,0,100.00 
2019-12-10 8:30,1,3,2019-12-11 8:30,0,100.00 ,2019-12-12 8:30,1,100.00 
2019-12-10 9:00,1,2,2019-12-11 9:00,1,100.00 ,2019-12-12 9:00,0,98.92 
2019-12-10 9:00,1,3,2019-12-11 9:00,0,100.00 ,2019-12-12 9:00,1,100.00 
2019-12-10 9:30,1,2,2019-12-11 9:30,1,100.00 ,2019-12-12 9:30,0,98.93 
2019-12-10 9:30,2,2,2019-12-11 9:30,0,100.00 ,2019-12-12 9:30,0,100.00 
2019-12-10 9:30,1,3,2019-12-11 9:30,0,100.00 ,2019-12-12 9:30,1,100.00 
2019-12-10 10:00,1,2,2019-12-11 10:00,1,97.88 ,2019-12-12 10:00,0,98.90 
2019-12-10 11:30,2,2,2019-12-11 11:30,0,100.00 ,2019-12-12 11:30,0,100.00 
2019-12-10 16:00,1,2,2019-12-11 16:00,1,98.16 ,2019-12-12 16:00,0,98.94 
2019-12-11 2:30,2,3,2019-12-12 2:30,0,96.56 ,2019-12-13 2:30,0,100.00 
2019-12-11 3:00,2,2,2019-12-12 3:00,0,100.00 ,2019-12-13 3:00,0,100.00 
2019-12-11 7:30,2,3,2019-12-12 7:30,1,94.87 ,2019-12-13 7:30,0,100.00 
2019-12-11 10:30,1,3,2019-12-12 10:30,0,100.00 ,2019-12-13 10:30,1,100.00 
2019-12-11 12:00,1,3,2019-12-12 12:00,0,100.00 ,2019-12-13 12:00,1,100.00 
2019-12-11 16:30,2,2,2019-12-12 16:30,0,99.99 ,2019-12-13 16:30,0,92.13 
2019-12-11 18:00,1,2,2019-12-12 18:00,1,99.30 ,2019-12-13 18:00,0,99.08 
2019-12-12 7:30,2,2,2019-12-13 7:30,0,100.00 ,2019-12-14 7:30,0,99.98 
2019-12-12 8:00,2,2,2019-12-13 8:00,0,100.00 ,2019-12-14 8:00,0,100.00 
2019-12-12 10:30,2,3,2019-12-13 10:30,0,100.00 ,2019-12-14 10:30,0,96.02 
2019-12-12 10:30,1,2,2019-12-13 10:30,0,84.71 ,2019-12-14 10:30,0,99.06 
2019-12-12 13:00,1,3,2019-12-13 13:00,0,100.00 ,2019-12-14 13:00,1,100.00 
2019-12-12 16:00,1,2,2019-12-13 16:00,1,99.72 ,2019-12-14 16:00,0,99.13 
2019-12-12 16:30,1,2,2019-12-13 16:30,1,99.74 ,2019-12-14 16:30,0,99.12 
2019-12-12 20:30,2,2,2019-12-13 20:30,0,100.00 ,2019-12-14 20:30,0,99.86 
2019-12-12 21:00,2,2,2019-12-13 21:00,0,100.00 ,2019-12-14 21:00,0,99.83 
2019-12-12 23:30,1,2,2019-12-13 23:30,1,100.00 ,2019-12-14 23:30,0,99.13 
2019-12-12 23:30,1,3,2019-12-13 23:30,0,100.00 ,2019-12-14 23:30,1,100.00 
2019-12-13 3:00,1,2,2019-12-14 3:00,1,100.00 ,2019-12-15 3:00,0,99.11 
2019-12-13 4:30,1,3,2019-12-14 4:30,0,100.00 ,2019-12-15 4:30,1,100.00 
2019-12-13 11:00,1,3,2019-12-14 11:00,0,100.00 ,2019-12-15 11:00,1,100.00 
2019-12-13 14:00,2,1,2019-12-14 14:00,1,99.59 ,2019-12-15 14:00,0,99.36 
2019-12-13 14:30,2,3,2019-12-14 14:30,1,77.29 ,2019-12-15 14:30,0,99.99 
2019-12-13 16:00,1,1,2019-12-14 16:00,0,100.00 ,2019-12-15 16:00,0,80.50 
2019-12-13 17:30,2,2,2019-12-14 17:30,0,85.90 ,2019-12-15 17:30,0,95.95 
2019-12-13 23:00,1,3,2019-12-14 23:00,0,100.00 ,2019-12-15 23:00,1,100.00 
2019-12-14 0:00,1,2,2019-12-15 0:00,1,99.46 ,2019-12-16 0:00,0,99.01 
2019-12-14 0:00,2,2,2019-12-15 0:00,0,100.00 ,2019-12-16 0:00,0,100.00 
2019-12-14 4:30,2,2,2019-12-15 4:30,0,99.63 ,2019-12-16 4:30,0,99.96 
2019-12-14 5:30,1,3,2019-12-15 5:30,0,100.00 ,2019-12-16 5:30,1,100.00 
2019-12-14 13:30,1,3,2019-12-15 13:30,0,100.00 ,2019-12-16 13:30,1,100.00 
2019-12-14 15:00,1,3,2019-12-15 15:00,0,100.00 ,2019-12-16 15:00,1,100.00 
2019-12-14 17:00,2,2,2019-12-15 17:00,0,100.00 ,2019-12-16 17:00,0,98.52 
2019-12-14 19:00,2,1,2019-12-15 19:00,1,100.00 ,2019-12-16 19:00,0,99.52 
2019-12-14 20:30,1,2,2019-12-15 20:30,1,95.38 ,2019-12-16 20:30,0,99.06 
2019-12-14 22:00,2,1,2019-12-15 22:00,1,79.21 ,2019-12-16 22:00,0,99.59 
2019-12-15 4:00,2,1,2019-12-16 4:00,1,100.00 ,2019-12-17 4:00,0,99.59 
2019-12-15 5:30,1,1,2019-12-16 5:30,1,100.00 ,2019-12-17 5:30,0,99.87 
2019-12-15 7:30,2,1,2019-12-16 7:30,1,100.00 ,2019-12-17 7:30,0,99.58 
2019-12-15 9:00,2,1,2019-12-16 9:00,0,96.17 ,2019-12-17 9:00,0,99.55 
2019-12-15 9:30,2,1,2019-12-16 9:30,0,99.76 ,2019-12-17 9:30,0,99.56 
2019-12-15 9:30,1,2,2019-12-16 9:30,0,97.15 ,2019-12-17 9:30,0,98.97 
2019-12-15 9:30,2,2,2019-12-16 9:30,0,100.00 ,2019-12-17 9:30,0,100.00 
2019-12-15 10:00,1,1,2019-12-16 10:00,1,99.02 ,2019-12-17 10:00,0,99.88 
2019-12-15 10:00,2,1,2019-12-16 10:00,0,99.49 ,2019-12-17 10:00,0,99.48 
2019-12-15 10:00,1,2,2019-12-16 10:00,0,98.98 ,2019-12-17 10:00,0,98.96 
2019-12-15 10:00,2,2,2019-12-16 10:00,0,100.00 ,2019-12-17 10:00,0,100.00 
2019-12-15 10:00,1,3,2019-12-16 10:00,0,100.00 ,2019-12-17 10:00,1,100.00 
2019-12-15 10:30,1,1,2019-12-16 10:30,0,71.46 ,2019-12-17 10:30,0,99.49 
2019-12-15 10:30,2,1,2019-12-16 10:30,0,99.96 ,2019-12-17 10:30,0,99.49 
2019-12-15 10:30,1,2,2019-12-16 10:30,0,99.72 ,2019-12-17 10:30,0,98.95 
2019-12-15 10:30,2,2,2019-12-16 10:30,0,100.00 ,2019-12-17 10:30,0,100.00 
2019-12-15 10:30,1,3,2019-12-16 10:30,0,100.00 ,2019-12-17 10:30,1,100.00 
2019-12-15 11:00,1,1,2019-12-16 11:00,0,79.32 ,2019-12-17 11:00,0,99.57 
2019-12-15 11:00,2,1,2019-12-16 11:00,0,99.92 ,2019-12-17 11:00,0,99.46 
2019-12-15 11:00,2,2,2019-12-16 11:00,0,100.00 ,2019-12-17 11:00,0,100.00 
2019-12-15 11:00,1,3,2019-12-16 11:00,0,100.00 ,2019-12-17 11:00,1,100.00 
2019-12-15 11:30,1,1,2019-12-16 11:30,0,85.74 ,2019-12-17 11:30,0,98.07 
2019-12-15 11:30,1,2,2019-12-16 11:30,0,96.60 ,2019-12-17 11:30,0,98.97 
2019-12-15 11:30,2,2,2019-12-16 11:30,0,100.00 ,2019-12-17 11:30,0,100.00 
2019-12-15 11:30,1,3,2019-12-16 11:30,0,100.00 ,2019-12-17 11:30,1,100.00 
2019-12-15 12:00,1,1,2019-12-16 12:00,0,96.65 ,2019-12-17 12:00,0,93.40 
2019-12-15 12:00,2,1,2019-12-16 12:00,0,99.98 ,2019-12-17 12:00,0,99.48 
2019-12-15 12:00,1,2,2019-12-16 12:00,0,84.95 ,2019-12-17 12:00,0,98.98 
2019-12-15 12:00,2,2,2019-12-16 12:00,0,100.00 ,2019-12-17 12:00,0,100.00 
2019-12-15 12:00,1,3,2019-12-16 12:00,0,100.00 ,2019-12-17 12:00,1,100.00 
2019-12-15 12:30,1,1,2019-12-16 12:30,0,99.98 ,2019-12-17 12:30,0,80.53 
2019-12-15 12:30,2,1,2019-12-16 12:30,0,99.67 ,2019-12-17 12:30,0,99.41 
2019-12-15 12:30,2,2,2019-12-16 12:30,0,100.00 ,2019-12-17 12:30,0,100.00 
2019-12-15 12:30,1,3,2019-12-16 12:30,0,100.00 ,2019-12-17 12:30,1,100.00 
2019-12-15 13:00,2,1,2019-12-16 13:00,0,96.04 ,2019-12-17 13:00,0,99.37 
2019-12-15 13:00,1,2,2019-12-16 13:00,0,79.69 ,2019-12-17 13:00,0,98.98 
2019-12-15 13:00,2,2,2019-12-16 13:00,0,92.48 ,2019-12-17 13:00,0,99.99 
2019-12-15 13:00,1,3,2019-12-16 13:00,0,100.00 ,2019-12-17 13:00,1,100.00 
2019-12-15 13:30,1,2,2019-12-16 13:30,0,84.34 ,2019-12-17 13:30,0,98.97 
2019-12-15 13:30,2,3,2019-12-16 13:30,0,100.00 ,2019-12-17 13:30,0,99.97 
2019-12-15 14:00,1,2,2019-12-16 14:00,0,68.30 ,2019-12-17 14:00,0,98.99 
2019-12-15 20:00,1,2,2019-12-16 20:00,1,100.00 ,2019-12-17 20:00,0,99.01 
2019-12-15 21:00,1,1,2019-12-16 21:00,1,100.00 ,2019-12-17 21:00,0,59.69 
2019-12-15 23:30,2,1,2019-12-16 23:30,1,100.00 ,2019-12-17 23:30,0,99.53 
2019-12-15 23:30,1,1,2019-12-16 23:30,1,100.00 ,2019-12-17 23:30,0,87.95 
2019-12-16 4:30,1,1,2019-12-17 4:30,1,100.00 ,2019-12-18 4:30,0,98.40 
2019-12-16 9:00,2,1,2019-12-17 9:00,0,76.78 ,2019-12-18 9:00,0,99.50 
2019-12-16 9:30,2,1,2019-12-17 9:30,0,99.22 ,2019-12-18 9:30,0,99.54 
2019-12-16 9:30,1,2,2019-12-17 9:30,0,69.15 ,2019-12-18 9:30,0,98.95 
2019-12-16 9:30,2,2,2019-12-17 9:30,0,100.00 ,2019-12-18 9:30,0,100.00 
2019-12-16 10:00,1,1,2019-12-17 10:00,1,100.00 ,2019-12-18 10:00,0,99.03 
2019-12-16 10:00,2,1,2019-12-17 10:00,0,99.46 ,2019-12-18 10:00,0,99.50 
2019-12-16 10:00,1,2,2019-12-17 10:00,0,79.54 ,2019-12-18 10:00,0,98.94 
2019-12-16 10:00,2,2,2019-12-17 10:00,0,100.00 ,2019-12-18 10:00,0,100.00 
2019-12-16 10:00,1,3,2019-12-17 10:00,0,100.00 ,2019-12-18 10:00,1,100.00 
2019-12-16 10:30,1,1,2019-12-17 10:30,1,90.59 ,2019-12-18 10:30,0,97.36 
2019-12-16 10:30,2,1,2019-12-17 10:30,0,100.00 ,2019-12-18 10:30,0,99.50 
2019-12-16 10:30,1,2,2019-12-17 10:30,0,97.73 ,2019-12-18 10:30,0,98.92 
2019-12-16 10:30,2,2,2019-12-17 10:30,0,100.00 ,2019-12-18 10:30,0,100.00 
2019-12-16 10:30,1,3,2019-12-17 10:30,0,100.00 ,2019-12-18 10:30,1,100.00 
2019-12-16 11:00,1,1,2019-12-17 11:00,0,90.20 ,2019-12-18 11:00,0,93.62 
2019-12-16 11:00,2,1,2019-12-17 11:00,0,99.96 ,2019-12-18 11:00,0,99.46 
2019-12-16 11:00,2,2,2019-12-17 11:00,0,100.00 ,2019-12-18 11:00,0,100.00 
2019-12-16 11:00,1,3,2019-12-17 11:00,0,100.00 ,2019-12-18 11:00,1,100.00 
2019-12-16 11:30,1,1,2019-12-17 11:30,0,99.99 ,2019-12-18 11:30,0,82.26 
2019-12-16 11:30,1,2,2019-12-17 11:30,0,82.42 ,2019-12-18 11:30,0,98.95 
2019-12-16 11:30,2,2,2019-12-17 11:30,0,100.00 ,2019-12-18 11:30,0,100.00 
2019-12-16 11:30,1,3,2019-12-17 11:30,0,100.00 ,2019-12-18 11:30,1,100.00 
2019-12-16 12:00,1,1,2019-12-17 12:00,0,99.98 ,2019-12-18 12:00,0,80.30 
2019-12-16 12:00,2,1,2019-12-17 12:00,0,99.91 ,2019-12-18 12:00,0,99.38 
2019-12-16 12:00,1,2,2019-12-17 12:00,0,96.03 ,2019-12-18 12:00,0,98.93 
2019-12-16 12:00,2,2,2019-12-17 12:00,0,99.34 ,2019-12-18 12:00,0,100.00 
2019-12-16 12:00,1,3,2019-12-17 12:00,0,100.00 ,2019-12-18 12:00,1,100.00 
2019-12-16 12:30,1,1,2019-12-17 12:30,0,100.00 ,2019-12-18 12:30,0,53.69 
2019-12-16 12:30,2,1,2019-12-17 12:30,0,99.95 ,2019-12-18 12:30,0,99.38 
2019-12-16 12:30,2,2,2019-12-17 12:30,0,99.73 ,2019-12-18 12:30,0,100.00 
2019-12-16 12:30,1,3,2019-12-17 12:30,0,100.00 ,2019-12-18 12:30,1,100.00 
2019-12-16 13:00,2,1,2019-12-17 13:00,0,99.98 ,2019-12-18 13:00,0,99.40 
2019-12-16 13:00,1,2,2019-12-17 13:00,0,92.37 ,2019-12-18 13:00,0,98.94 
2019-12-16 13:00,2,2,2019-12-17 13:00,0,81.12 ,2019-12-18 13:00,0,100.00 
2019-12-16 13:00,1,3,2019-12-17 13:00,0,100.00 ,2019-12-18 13:00,1,100.00 
2019-12-16 13:30,1,2,2019-12-17 13:30,0,89.23 ,2019-12-18 13:30,0,98.94 
2019-12-16 13:30,1,1,2019-12-17 13:30,0,100.00 ,2019-12-18 13:30,1,71.44 
2019-12-16 14:00,1,2,2019-12-17 14:00,0,89.38 ,2019-12-18 14:00,0,98.95 
2019-12-16 14:30,1,2,2019-12-17 14:30,0,88.42 ,2019-12-18 14:30,0,98.94 
2019-12-16 15:30,2,1,2019-12-17 15:30,1,73.66 ,2019-12-18 15:30,0,99.21 
2019-12-16 16:30,1,1,2019-12-17 16:30,0,100.00 ,2019-12-18 16:30,1,97.83 
2019-12-16 23:30,1,1,2019-12-17 23:30,0,99.03 ,2019-12-18 23:30,1,68.68 
2019-12-17 2:00,2,1,2019-12-18 2:00,1,97.53 ,2019-12-19 2:00,0,99.41 
2019-12-17 9:30,2,2,2019-12-18 9:30,0,100.00 ,2019-12-19 9:30,0,100.00 
2019-12-17 10:00,1,2,2019-12-18 10:00,1,97.65 ,2019-12-19 10:00,0,98.87 
2019-12-17 14:00,1,3,2019-12-18 14:00,0,100.00 ,2019-12-19 14:00,1,100.00 
2019-12-17 14:30,1,1,2019-12-18 14:30,1,99.67 ,2019-12-19 14:30,1,64.80 
2019-12-17 23:00,2,3,2019-12-18 23:00,0,99.75 ,2019-12-19 23:00,0,99.97 
2019-12-17 23:30,1,2,2019-12-18 23:30,1,100.00 ,2019-12-19 23:30,0,99.01 
2019-12-18 2:30,1,3,2019-12-19 2:30,0,100.00 ,2019-12-20 2:30,1,100.00 
2019-12-18 3:00,1,2,2019-12-19 3:00,1,99.68 ,2019-12-20 3:00,0,99.04 
2019-12-18 4:00,2,2,2019-12-19 4:00,0,100.00 ,2019-12-20 4:00,0,100.00 
2019-12-18 5:30,2,1,2019-12-19 5:30,1,100.00 ,2019-12-20 5:30,0,99.55 
2019-12-18 6:30,1,2,2019-12-19 6:30,1,100.00 ,2019-12-20 6:30,0,99.06 
2019-12-18 8:30,2,2,2019-12-19 8:30,0,100.00 ,2019-12-20 8:30,0,100.00 
2019-12-18 12:00,1,1,2019-12-19 12:00,1,100.00 ,2019-12-20 12:00,0,99.97 
2019-12-18 14:30,2,2,2019-12-19 14:30,0,100.00 ,2019-12-20 14:30,0,99.79 
2019-12-18 17:30,1,1,2019-12-19 17:30,1,100.00 ,2019-12-20 17:30,0,100.00 
2019-12-18 17:30,1,2,2019-12-19 17:30,1,99.65 ,2019-12-20 17:30,0,99.10 
2019-12-18 20:00,1,1,2019-12-19 20:00,1,100.00 ,2019-12-20 20:00,0,100.00 
2019-12-18 21:30,2,1,2019-12-19 21:30,1,99.59 ,2019-12-20 21:30,0,99.57 
2019-12-18 22:30,1,3,2019-12-19 22:30,0,100.00 ,2019-12-20 22:30,1,100.00 
2019-12-18 23:30,1,3,2019-12-19 23:30,0,100.00 ,2019-12-20 23:30,1,100.00 
2019-12-19 5:00,2,1,2019-12-20 5:00,1,100.00 ,2019-12-21 5:00,0,99.53 
2019-12-19 5:30,1,1,2019-12-20 5:30,1,98.74 ,2019-12-21 5:30,0,99.96 
2019-12-19 7:00,2,2,2019-12-20 7:00,0,100.00 ,2019-12-21 7:00,0,99.99 
2019-12-19 11:00,1,1,2019-12-20 11:00,1,100.00 ,2019-12-21 11:00,0,99.93 
2019-12-19 14:00,1,2,2019-12-20 14:00,1,99.60 ,2019-12-21 14:00,0,99.13 
2019-12-19 16:30,2,1,2019-12-20 16:30,1,100.00 ,2019-12-21 16:30,0,99.43 
2019-12-19 17:00,1,2,2019-12-20 17:00,1,99.05 ,2019-12-21 17:00,0,99.13 
2019-12-19 23:00,1,1,2019-12-20 23:00,1,100.00 ,2019-12-21 23:00,0,99.96 
2019-12-19 23:30,2,3,2019-12-20 23:30,1,100.00 ,2019-12-21 23:30,0,99.99 
2019-12-20 8:30,1,1,2019-12-21 8:30,1,89.68 ,2019-12-22 8:30,0,99.94 
2019-12-20 11:00,2,2,2019-12-21 11:00,0,100.00 ,2019-12-22 11:00,0,100.00 
2019-12-20 17:30,1,1,2019-12-21 17:30,0,70.03 ,2019-12-22 17:30,0,99.70 
2019-12-20 21:00,1,1,2019-12-21 21:00,1,100.00 ,2019-12-22 21:00,0,99.58 
2019-12-20 23:00,1,1,2019-12-21 23:00,1,100.00 ,2019-12-22 23:00,0,99.84 
2019-12-20 23:30,2,3,2019-12-21 23:30,1,100.00 ,2019-12-22 23:30,0,99.99 
2019-12-21 5:30,2,2,2019-12-22 5:30,0,100.00 ,2019-12-23 5:30,0,100.00 
2019-12-21 7:30,1,3,2019-12-22 7:30,0,100.00 ,2019-12-23 7:30,1,100.00 
2019-12-21 8:30,2,2,2019-12-22 8:30,0,100.00 ,2019-12-23 8:30,0,100.00 
2019-12-21 11:00,2,1,2019-12-22 11:00,1,100.00 ,2019-12-23 11:00,0,99.48 
2019-12-21 13:30,1,1,2019-12-22 13:30,1,100.00 ,2019-12-23 13:30,0,98.18 
2019-12-21 15:30,2,2,2019-12-22 15:30,0,100.00 ,2019-12-23 15:30,0,100.00 
2019-12-21 16:00,2,2,2019-12-22 16:00,0,100.00 ,2019-12-23 16:00,0,100.00 
2019-12-21 18:30,1,2,2019-12-22 18:30,1,100.00 ,2019-12-23 18:30,0,99.01 
2019-12-21 19:00,1,3,2019-12-22 19:00,0,100.00 ,2019-12-23 19:00,1,100.00 
2019-12-21 21:00,1,2,2019-12-22 21:00,1,100.00 ,2019-12-23 21:00,0,99.03 
2019-12-22 1:30,1,2,2019-12-23 1:30,1,100.00 ,2019-12-24 1:30,0,99.04 
2019-12-22 2:30,1,2,2019-12-23 2:30,1,100.00 ,2019-12-24 2:30,0,99.04 
2019-12-22 3:00,2,1,2019-12-23 3:00,1,100.00 ,2019-12-24 3:00,0,99.46 
2019-12-22 12:30,1,2,2019-12-23 12:30,1,93.60 ,2019-12-24 12:30,0,99.00 
2019-12-22 14:30,2,3,2019-12-23 14:30,1,98.47 ,2019-12-24 14:30,0,100.00 
2019-12-22 15:00,2,3,2019-12-23 15:00,1,100.00 ,2019-12-24 15:00,0,100.00 
2019-12-22 16:30,1,3,2019-12-23 16:30,0,100.00 ,2019-12-24 16:30,1,100.00 
2019-12-22 19:00,1,1,2019-12-23 19:00,0,99.99 ,2019-12-24 19:00,1,69.35 
2019-12-22 19:30,2,1,2019-12-23 19:30,1,100.00 ,2019-12-24 19:30,0,99.38 
2019-12-22 21:00,1,3,2019-12-23 21:00,0,100.00 ,2019-12-24 21:00,1,100.00 
2019-12-22 22:30,2,2,2019-12-23 22:30,0,100.00 ,2019-12-24 22:30,0,100.00 
2019-12-23 2:30,2,2,2019-12-24 2:30,0,100.00 ,2019-12-25 2:30,0,100.00 
2019-12-23 3:00,1,2,2019-12-24 3:00,1,99.13 ,2019-12-25 3:00,0,98.93 
2019-12-23 3:30,2,2,2019-12-24 3:30,0,100.00 ,2019-12-25 3:30,0,100.00 
2019-12-23 5:30,2,2,2019-12-24 5:30,0,100.00 ,2019-12-25 5:30,0,100.00 
2019-12-23 5:30,2,3,2019-12-24 5:30,0,62.30 ,2019-12-25 5:30,0,100.00 
2019-12-23 7:00,2,2,2019-12-24 7:00,0,100.00 ,2019-12-25 7:00,0,100.00 
2019-12-23 10:00,2,1,2019-12-24 10:00,1,100.00 ,2019-12-25 10:00,0,99.42 
2019-12-23 17:00,2,2,2019-12-24 17:00,0,100.00 ,2019-12-25 17:00,0,100.00 
2019-12-23 18:30,2,1,2019-12-24 18:30,1,100.00 ,2019-12-25 18:30,0,99.44 
2019-12-23 19:00,2,3,2019-12-24 19:00,0,55.77 ,2019-12-25 19:00,0,99.99 
2019-12-23 22:00,2,3,2019-12-24 22:00,0,99.86 ,2019-12-25 22:00,0,99.96 
2019-12-23 22:30,1,1,2019-12-24 22:30,1,100.00 ,2019-12-25 22:30,0,97.74 
2019-12-24 2:00,2,3,2019-12-25 2:00,0,74.21 ,2019-12-26 2:00,0,99.97 
2019-12-24 2:00,2,2,2019-12-25 2:00,0,100.00 ,2019-12-26 2:00,0,100.00 
2019-12-24 3:00,2,2,2019-12-25 3:00,0,100.00 ,2019-12-26 3:00,0,100.00 
2019-12-24 8:00,1,1,2019-12-25 8:00,1,100.00 ,2019-12-26 8:00,0,99.97 
2019-12-24 8:00,2,2,2019-12-25 8:00,0,100.00 ,2019-12-26 8:00,0,100.00 
2019-12-24 11:30,1,1,2019-12-25 11:30,1,100.00 ,2019-12-26 11:30,0,99.35 
2019-12-24 17:00,1,3,2019-12-25 17:00,0,100.00 ,2019-12-26 17:00,1,100.00 
2019-12-24 22:30,2,3,2019-12-25 22:30,1,100.00 ,2019-12-26 22:30,0,100.00 
2019-12-24 22:30,2,2,2019-12-25 22:30,0,100.00 ,2019-12-26 22:30,0,100.00 
2019-12-25 2:30,1,1,2019-12-26 2:30,1,100.00 ,2019-12-27 2:30,0,99.97 
2019-12-25 9:00,2,2,2019-12-26 9:00,0,100.00 ,2019-12-27 9:00,0,100.00 
2019-12-25 10:30,1,2,2019-12-26 10:30,1,94.25 ,2019-12-27 10:30,0,98.99 
2019-12-25 11:00,1,2,2019-12-26 11:00,0,79.04 ,2019-12-27 11:00,0,98.95 
2019-12-25 11:30,1,2,2019-12-26 11:30,0,61.58 ,2019-12-27 11:30,0,98.96 
2019-12-25 12:00,2,1,2019-12-26 12:00,1,87.45 ,2019-12-27 12:00,0,99.40 
2019-12-25 12:30,1,3,2019-12-26 12:30,0,100.00 ,2019-12-27 12:30,1,100.00 
2019-12-25 13:30,1,2,2019-12-26 13:30,1,71.67 ,2019-12-27 13:30,0,99.04 
2019-12-25 14:30,1,3,2019-12-26 14:30,0,100.00 ,2019-12-27 14:30,1,100.00 
2019-12-25 16:00,2,2,2019-12-26 16:00,0,100.00 ,2019-12-27 16:00,0,99.97 
2019-12-25 17:00,1,3,2019-12-26 17:00,0,100.00 ,2019-12-27 17:00,1,100.00 
2019-12-25 20:30,2,3,2019-12-26 20:30,1,100.00 ,2019-12-27 20:30,0,100.00 
2019-12-25 21:30,2,3,2019-12-26 21:30,1,100.00 ,2019-12-27 21:30,0,99.99 
2019-12-26 1:00,1,2,2019-12-27 1:00,1,98.82 ,2019-12-28 1:00,0,99.02 
2019-12-26 1:30,2,2,2019-12-27 1:30,0,100.00 ,2019-12-28 1:30,0,100.00 
2019-12-26 1:30,1,1,2019-12-27 1:30,1,100.00 ,2019-12-28 1:30,0,94.95 
